index,smiles
1305,CC1C2(C(=O)OC3(C(C4=C(C5(CCC4(C2(C3=C)C(=O)O1)C)C=CC(=O)OC5(C)C)C)OC(=O)C)C)O
1306,CN(C1CCC(CC1)C2=CC=C(C=C2)CN3CCCCC3)C(=O)OC4=CC=C(C=C4)Cl
1307,CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O
1308,C1=CC2=C(N=C1)SC(=C2OCC(=O)O)C(=O)O
1309,CNCC(=O)C1=CC(=C(C=C1)O)O
1310,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CC/C=C\CCC(=O)OC)O)O
1311,[60Fe]
1312,C[C@H](CC1=C(C=CC(=C1)OC)OC)N
1313,CCN(CC)C(C)OC(=O)C1=CC=CC=C1OC(=O)C
1314,C1CCCC(CCC1)NCC(=O)N2CCC[C@H]2C(=O)NCC3=CC=C(C=C3)C(=N)N
1315,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
1316,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
1317,CC(C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CCCC([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)C)C
1318,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1=O)CO)O)O
1319,CCCCCCC(C/C=C\CCCCCCCC(=O)[O-])O
1320,C1=CC(=CC=C1[C@@H](CN)O)O
1321,CO/C=C(\C1=CC=CC=C1/C=C/C2=CC=CC=C2)/C(=O)OC
1322,CN1[C@@H]2CCC[C@H]1CC2
1323,C1=CC(=CC(=C1)Cl)C(=O)O
1324,CC1=CCC(C=C1)C(C)C
1325,CC(C(=O)NCC(=O)N(C)C(CC1=CC=CC=C1)C(=O)NCCO)NC(=O)C(CC2=CC=C(C=C2)O)N
1326,C(CCCN)CCCNC(N)N
1327,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O
1328,C[C@H](CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C)O
1329,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)CN)O
1330,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@H](C3)C(=C)C4)(C)C(=O)O
1331,CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C
1332,CC[C@]1(CC[C@@H](O1)[C@@]2(CC[C@@]3(O2)C[C@@H]([C@H]([C@H](O3)[C@@H](C)[C@H]([C@H](C)C(=O)O)OC)C)O)C)[C@H]4[C@H](C[C@@H](O4)[C@@H]5[C@H](C[C@H]([C@@](O5)(CO)O)C)C)C
1333,C1=CC=C(C(=C1)O)O
1334,O.O.[O-]S(=O)(=O)[O-].[Ca+2]
1335,CC(C(C(C(C=O)O)O)O)O
1336,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](CO)O
1337,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
1338,C1C[C@@H]2[C@H](C[C@H]1N2)C3=CN=C(C=C3)Cl
1339,CN1CCC[C@H]1CCN2C=C(C3=CC=CC=C32)C4=C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
1340,C/C=C(/C(=O)O)\N
1341,CC(=C)[C@@H]1[C@@H]2[C@@H]3[C@@]4([C@]([C@H]1C(=O)O2)(C[C@@H]5[C@]4(O5)C(=O)O3)O)C
1342,C1=CC2=C(C(=C1)OP(=O)(O)O)N=C(C=C2)C#N
1343,CC[C@@]1(CC2=CC=CC=C2O1)C3=NCCN3
1344,C[C@H]([C@@H](C1=NC=C(C=C1)O)O)[C@@H](C(=O)N[C@@H]([C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)C(=O)O)N
1345,COC1=CC=C(C=C1)S(=O)(=O)N2CN(C(=O)C[C@@H]2C(=O)NO)CC3=CC=CC=C3
1346,CC(C)(C)CN
1347,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)N=CC=C4)C(=NC=N2)N
1348,C(C(C(=O)O)S)(C(=O)O)S
1349,C[C@@H]1C2[C@H](C3[C@@H](C(=O)/C(=C(\N)/O)/C(=O)[C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O
1350,CCCCCCCCCCCCCCCCCCCCCC(=O)O
1351,C1=CC(=CC=C1C(C(F)(F)F)(C(F)(F)F)O)NCC(F)(F)F
1352,C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO
1353,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(CO)O)O)O)O)O)O)O)O
1354,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
1355,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
1356,C(CCN)C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)N
1357,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2
1358,CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5
1359,CCC1=CNC(=O)NC1=O
1360,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O
1361,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C
1362,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OC4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O.[Na+].[Na+]
1363,CC(C)(CC1=CC=C(C=C1)Cl)N
1364,C(C[C@@H](C(=O)O)N)CN
1365,C(=O)([O-])[O-].[Ag+].[Ag+]
1366,C(CSSCCO)O
1367,CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl
1368,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](OC([C@@H]([C@H]2O)NC(=O)C)O)CO)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)O)O
1369,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
1370,C(COP(=O)(O)OCC(CO)O)N
1371,[NH4+].F.[F-]
1372,CCCN1CCC[C@H]2C1CC3=C(C2)NN=C3.Cl
1373,[C@H]([C@@H](C(=O)N)O)(C(=O)O)N
1374,C1=CC=C2C(=C1)/C(=C/C3=CC=C(C=C3)O)/C(=O)N2
1375,CC1([C@@H](N(CCS1)S(=O)(=O)C2=CC=C(C=C2)OCC#CCN)C(=O)NO)C
1376,C[C@@H](C(=O)O)NC(=O)OCC1=CC=CC=C1
1377,C[C@@]1(CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O
1378,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC4=CC(=C(C=C4N3)Cl)C(=[NH2+])N)O
1379,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O
1380,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O
1381,C1=CC(=CC=C1N=C(N)NO)Cl
1382,C1C[C@@H]2CN[C@H](C[C@@H]2C[C@@H]1CCC3=NNN=N3)C(=O)O
1383,[O-][Si]([O-])([O-])[O-].[Zr+4]
1384,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC
1385,CC1=CNC(=C1CCC(=O)O)/C=C\2/C3=CC=CC=C3NC2=O
1386,CNCC1=CC=C(C=C1)C2=C3C(=NC=N2)N=CN3
1387,C(CC(=O)O)[C@@H](C(=O)N)N
1388,C#C
1389,CCCC/C=C\C/C=C\CCCCCCCC(=O)O
1390,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
1391,COC1=C(C=C(C=C1)C2(CCC(CC2)C(=O)O)C#N)OC3CCCC3
1392,C1CCC(CC1)CCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
1393,CC(=CCC[C@@](C)([C@H]1CC[C@@]2(C1[C@@H](CC3[C@]2(CCC4[C@@]3(CC[C@@H](C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C
1394,CCOC(=O)N1CCC(CC1)NC2=NC=CC(=C2)C
1395,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
1396,C1=C[C@@H]([C@H]([C@@H]1N2C=NC3=C2N=CN=C3N)O)O
1397,CC[C@H](C)[C@@H](C(=O)O)NC
1398,CC(CO)N
1399,CCCCC/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
1400,CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl
1401,C(C(=O)[O-])Br
1402,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O[C@H]4C[C@@H](O[C@@H]4CO)N5C=NC6=C5N=CN=C6N)O
1403,CC1CC2C3CCC4=CC(=O)C=CC4(C3C(=O)CC2([C@]1(C(=O)CO)O)C)C
1404,C1=CC=C(C=C1)CCC(=O)NC2=CC3=C(C=C2)C=CN3CC[C@H](CO)N4C=C(N=C4)C(=O)N
1405,CC(C)(C)C(C(CC1=C(C=C(C=C1)Cl)Cl)N2C=NC=N2)O
1406,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C
1407,CC1(C([C@H](C2=C(O1)C=CC(=C2)OCCCC(F)(F)F)N(C)S(=O)(=O)C)O)C
1408,C[C@]12[C@H]([C@H](C[C@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC
1409,C/C(=C\C=C\C(=C\C=C\C(=C\C=C\C=C(/C)\C=C\C=C(\C)/C=C/C=C(\C)/C=C/CC(C)(C)OC)\C)\C)/C=C/CC(C)(C)OC
1410,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N
1411,C(C(F)(F)F)O
1412,C(=O)[O-].[K+]
1413,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O
1414,CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O
1415,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO
1416,CC(C)CC(C(=O)N)N
1417,C1COCCN1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CSCC3=CC=CC=C3)C=O
1418,C[C@]12CC[C@H](C[C@H]1CCC3C2CC[C@]4(C3CC[C@@H]4C(=O)CO)C)O
1419,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
1420,C1C(=O)NC=N1
1421,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
1422,C[N+](C)(C)C[C@@H](CC(=O)[O-])N
1423,CC1=CC(=CC(=C1CC2=CC(=C(C=C2)O)CC3=CC=CC=C3)C)OCC(=O)O
1424,C[As+](C)(C)CC(=O)[O-]
1425,CC(=CCC[C@@]1(C=CC2=C(O1)C(=C3C(=C2O)C(=O)C4=C[C@H]5CC6[C@]4(O3)[C@@](C5=O)(OC6(C)C)C/C=C(/C)\C(=O)O)CC=C(C)C)C)C
1426,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl
1427,C(=O)(C(=O)O)O
1428,C(C(CC(=O)O)C(=O)O)C(=O)O
1429,CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC
1430,C1CN(C[C@@H](N1)CC2=CC=CC=C2)C3=NN=C(C(=C3)C4=CC=NC=C4)C5=CC6=CC=CC=C6C=C5
1431,CS(=O)(=O)C1=CC=CC(=C1)C2=CC(=NC=N2)N3C[C@@H]([C@H](C3)N)C4=CC(=C(C=C4F)F)F
1432,COC1=CC(=C(C=C1C(=O)NC[C@H]2CCN3[C@@H]2CCC3)Cl)N
1433,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2
1434,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CO)O
1435,C1CN2CCC1[C@@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@H]3C5=CC=CC=C5
1436,CN1C2=C(N=CC(=C2)C3=CC=C(C=C3)O)N=C1N
1437,CC(C)(C)NC[C@@H](C1=CC(=C(C=C1)O)CO)O
1438,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N
1439,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)NC2=CC(=C(C=C2)OC3=CC(=C(C=C3)C(=O)O)C(=O)O)NC(=O)C4=CC(=CC=C4)[N+](=O)[O-]
1440,C[C@H]([C@@H](C(=O)NS(=O)(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O)N)O
1441,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCC(=O)C4)C)C
1442,C(CCN)C[C@H](C(=O)O)N
1443,CN(C)C[C@@H](COC1=CC=C(C=C1)NC2=NC=CC(=N2)NC3=C(C=CC(=C3)Cl)Cl)O
1444,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
1445,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
1446,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
1447,C1CN(CCC1(CN)C2=CC=C(C=C2)Cl)C3=NC=NC4=C3C=CN4
1448,CC1=C(N2C=CC=CC2=N1)C3=NC(=NC=C3)NC(=O)C
1449,CC(C)[C@@H](C(=O)C(F)(F)F)NC(=O)CN1C(=CC=C(C1=O)NS(=O)(=O)NC)C2=CC=CC=C2
1450,C1CCNC(=O)C1
1451,C1=C(NC=N1)C[C@@H](C(=O)O)N
1452,C1=CC(=C(C=C1[C@@H]2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
1453,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2
1454,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O
1455,C(C1C(C(C(O1)O)O)O)O
1456,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OC)O)O)O
1457,C1CCC(CC1)OC2=NC3=NC=NN3C(=C2)NC4=CC=C(C=C4)S(=O)(=O)N
1458,C1C(C(OC1N2C3=C(C(=O)N=C(N3)N)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
1459,CC(=O)OC1=CC2=CC=CC=C2C=C1
1460,C(CC(=O)N)C(=O)N
1461,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H](C([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
1462,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCCO)O)O
1463,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
1464,C1=CC(=CC=C1C2=C(C=NN2)C3=CC=NC=C3)F
1465,[Li+].CCCC(=O)O.[OH-]
1466,CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](C2=CC=CC=C2)N)C(=O)O)C
1467,C(C(=O)[O-])F
1468,CCC[N+]#[C-]
1469,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)O)N=[N+]=[N-]
1470,C[C@]12CC[C@H](C[C@H]1CCC3C2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O
1471,CCCCO
1472,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Si].[K].[K].[K].[K].[K].[Cu].[W].[W].[W].[W].[W].[W].[W].[W].[W].[W].[W]
1473,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)[O-])C(=S)N
1474,CN1CCC2=C(C1)SC(=N2)C(=O)N[C@@H]3CCCC[C@H]3NC(=O)C4=CC5=C(N4)C=CC(=C5)Cl
1475,C1C[C@H](NC1)CN
1476,C[C@H](CO)O
1477,C=C.C=C.[Na+].[Na+]
1478,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
1479,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
1480,C1=CC(=CC(=C1)[N+](=O)[O-])C2=NOC(=N2)CCCC(=O)O
1481,CN(C)CC(COC1=CC=C(C=C1)NC2=CC(=NC=N2)NC3=C(C=CC=C3F)F)O
1482,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)CCC(=O)O)C)CCC(=O)O)C(=C3CCC(=O)O)C)CCC(=O)O.[Fe+2]
1483,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)O)C(=NC=N2)N
1484,CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3NC(=NC4=O)N)O)O)O)O)O
1485,[183W]
1486,CCN(CC)C1=CC=CC=C1
1487,C([C@@H]([C@H]([C@@H](C(=O)CO)O)O)O)O
1488,[127IH]
1489,C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
1490,C1=NC2=C(N1CC(CO)OCP(=O)(O)O)N=C(N=C2N)N
1491,CC1=N/C(=N\NC2=C(C=C(C=C2)S(=O)(=O)O)S(=O)(=O)O)/C(=C(C1=O)C=O)COP(=O)(O)O
1492,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CCC[C@H](C(=O)O)N)SC1)C(=O)O
1493,COC1=C(C=CC(=C1)/C=C/C=O)O
1494,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N
1495,CC1=C(C(=O)OC2=C1C=CC(=C2)O)CCO
1496,CC(C)NNC(=O)C1=CC=NC=C1
1497,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O
1498,CC/C=C\C=C\C=C\CCCCCCCCCC(=O)O
1499,C(CCCCC(=O)O)CCCC(=O)O
1500,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
1501,C1=NC2=C(C(=N1)N)N=CN2C3[C@@H]([C@@H](/C(=C\F)/O3)O)O
1502,C1=CC=C(C=C1)C2=CC3=C(C=C2)NN=C3N
1503,C1=CN=C(N=C1)NC2=C3C=C(C=CC3=CC(=C2)C(=O)NC4=CC=C(C=C4)CN)C(=N)N
1504,CC(C)NCCO
1505,CN(C1CCNCC1)C(=O)N2CC(=C[C@H]2C3=CC=CC=C3)C4=C(C=CC(=C4)F)F
1506,C[C@@]12CC[C@@]3([C@@H]([C@@H]1CC(CC2)(C)C)CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CCCC5(C)C)C)C)C
1507,CC1=CC(=O)C2=CC=CC=C2C1=O
1508,COC1=CC=CC(=C1)C2=CC(=CC=C2)CCC3=NC(=CC=C3)N
1509,C(=O)([O-])[O-].[Ba+2]
1510,CCCO.CCCO.CCCO.CCCO.C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(O2)C(C8O)O)CO)CO)CO)CO)CO)CO)O)O)O
1511,CCCCC=O
1512,CCCCCCCCCCCCCCCCCCCCCCCCCC(C(CCCCCCCCCCC1CC1CCCCCCCCCCCCCCCCCC)C(=O)OCC2C(C(C(C(O2)OC3C(C(C(C(O3)COC(=O)C(CCCCCCCCCCCCCCCCCCCCCCCC)C(CCCCCCCCCCCC4CC4CCCCCCCCCCCCCCCCCC)O)O)O)O)O)O)O)O
1513,CC(C)C[C@@H](C(=O)N[C@@H]1CCN(C1)C#N)NC(=O)OCC2=CC=CC=C2
1514,C1=CC=C(C=C1)C(=O)CC2=CC=C(C=C2)N=C(N)N
1515,C1=CC=C(C=C1)CNC=O
1516,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
1517,C#CCO
1518,CC(C)[C@H](C[C@@H]([C@H](CC1CCCCC1)N)O)C(=O)O
1519,C1=CC=C2C(=C1)C(=C3N2C4=CC=CC=C4C(=O)N3)CC(=O)O
1520,C1CCC(CC1)NC2=NC=NC3=C2N=CN3C4[C@@H]([C@@H]([C@H](O4)CO)O)O
1521,CN(CCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N)C(=O)NO
1522,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Cr+3]
1523,C1=CC=C(C=C1)C2=CC=C(C=C2)CN3C=CN=C3
1524,C1=CC=C(C(=C1)NC(=O)C2=CC=C(C=C2)N3C=CC=CC3=O)S(=O)(=O)NC4=NC=C(C=C4)Cl
1525,[NH2-].[Cl-].[Hg+2]
1526,Cl[Co]Cl
1527,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H](C(O3)O)O)O)O)O)O)O)O)O)O)O
1528,C1=CC(=CC=C1CSC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)F
1529,CC1=CC[C@]2(C[C@@H]1[C@H](OC2)C3=CC=C(C=C3)O)CO
1530,CCCCCCCC(=O)OCC
1531,C=CC(=O)[O-].[Na+]
1532,C[C@H](CCC1=CC=C(C=C1)O)NC(=O)CC2=C(NC3=CC=CC=C32)C4=CC=CC=C4
1533,CC1=C(C2=C(N1C)C(=O)C=C(C2=O)OC)COC3=CC=CC=C3
1534,CNC1=NC=NC2=C1N=CN2[C@H]3CC[C@H](O3)CO
1535,CC(C)(C)OC(=O)N1CC2=C(C[C@@H]1C(=O)NC)C=CC(=C2)NS(=O)(=O)O
1536,CCC(C1=CC=CC=C1)C(=O)O
1537,CC(=O)[C@H]1CCC2[C@@]1(CCC3C2CC[C@H]4[C@@]3(CC[C@@](C4)(CC#C)O)C)C
1538,[Si+4]
1539,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1OP(=O)(O)O)CO)O)O
1540,C([C@H]([C@H]([C@H]([C@H](C=O)O)O)O)O)O
1541,COC(=O)CC(=O)OC
1542,C1[C@H](N[C@@H]1C(=O)O)C(=O)O
1543,C1CCC(CC1)OCC(=O)N2CCC[C@H]2C(=O)NCC3=CC=C(C=C3)C(=N)N
1544,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(CO)O)O)CO)O)O)O)O
1545,C1=CC(=CC=C1CBr)CBr
1546,CCCCCCCCCCCCCCO
1547,CCC1=C(C(=CC=C1)CC)O
1548,CN1C2=C(C=CC(=C2)Cl)C3=C1C(=O)NC4([C@@H]3C#N)CCNCC4
1549,O=[V]
1550,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
1551,C[C@H](CO)C(=O)O
1552,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O
1553,CS(=O)(=O)C1=CC=C(C=C1)NC2=CC(=NC3=CC=NN32)Cl
1554,CN1CC[C@@H]([C@@H](C1)F)N(C)C(=O)N2CC(=C[C@@]2(CO)C3=CC=CC=C3)C4=C(C=CC(=C4)F)F
1555,C(C[C@@H](C(=O)N)N)C[NH+]=C(N)N
1556,C[C@@H](CC1=CC=C(C=C1)O)NC[C@H](C2=CC(=CC(=C2)O)O)O
1557,CC(C)N=C(N)NO
1558,[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O.[K+].[K+]
1559,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N=C2N)F
1560,CC(C)CC[C@H]([C@@](C)(C1CC[C@@]2([C@@]1(C[C@H](C3C2=CC(=O)[C@]4([C@@]3(C[C@@H]([C@@H](C4)O)O)C)O)O)C)O)O)O
1561,[109Cd]
1562,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
1563,C[C@@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@H]([C@@H](/C=C/C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)/C)OC)OC(=O)N)\C)C)O)OC
1564,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
1565,C1=CC(=C(C=C1C(=O)O)OC(F)(F)F)NC(=O)NC(=O)C2=CC(=C(C=C2Cl)F)F
1566,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC
1567,CCCCCCCCCC[N+](C)(C)[O-]
1568,C[C@@H]1[C@H]([C@@H]2[C@H](OC1O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](OC(O2)[C@@H]([C@H]5O)O)CO)CO)CO)OO)O
